id,name,kind,class,source,asm,min_arch,cond,out_type,out_ctype,in_types,in_streams,in_bytes,out_bytes,n_vectors,insns_v73,insns_v75,insns_v79,insns_v81
278,Q6_Vqf32_vmpy_VsfRsf,insn,qf_arith,Q6_Vqf32_vmpy_VsfRsf,"Vd32.qf32=vmpy(Vu32.sf,Rt32.sf)",79,__HVX_ARCH__ >= 79,qf32,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,"v0.qf32 = vmpy(v0.sf,r0.sf)","v0.qf32 = vmpy(v0.sf,r0.sf)"
279,ieee.Q6_Whf_vsub_VV,ieee,f8,Q6_Whf_vsub_VV,"Vdd32.hf=vsub(Vu32.f8,Vv32.f8)",79,__HVX_ARCH__ >= 79,hf,W,f8/f8/,f8_a/f8_b/none,128/128/0,256,4096,,,"v1:0.hf = vsub(v0.f8,v1.f8)","v1:0.hf = vsub(v0.f8,v1.f8)"
280,Q6_Vqf16_vabs_Vhf,insn,qf_arith,Q6_Vqf16_vabs_Vhf,Vd32.qf16=vabs(Vu32.hf),81,__HVX_ARCH__ >= 81,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,v0.qf16 = vabs(v0.hf)
281,Q6_Vqf16_vabs_Vqf16,insn,qf_arith,Q6_Vqf16_vabs_Vqf16,Vd32.qf16=vabs(Vu32.qf16),81,__HVX_ARCH__ >= 81,qf16,V,qf16//,qf16_a/none/none,128/0/0,128,4096,,,,v0.qf16 = vabs(v0.qf16)
282,Q6_Vqf32_vabs_Vqf32,insn,qf_arith,Q6_Vqf32_vabs_Vqf32,Vd32.qf32=vabs(Vu32.qf32),81,__HVX_ARCH__ >= 81,qf32,V,qf32//,qf32_a/none/none,128/0/0,128,4096,,,,v0.qf32 = vabs(v0.qf32)
283,Q6_Vqf32_vabs_Vsf,insn,qf_arith,Q6_Vqf32_vabs_Vsf,Vd32.qf32=vabs(Vu32.sf),81,__HVX_ARCH__ >= 81,qf32,V,sf//,sf_a/none/none,128/0/0,128,4096,,,,v0.qf32 = vabs(v0.sf)
284,Q6_Vbf_equals_Wqf32,insn,bf16,Q6_Vbf_equals_Wqf32,Vd32.bf=Vuu32.qf32,81,__HVX_ARCH__ >= 81,bf,V,qf32//,qf32_a/none/none,256/0/0,128,2048,,,,v0.bf = v1:0.qf32
285,Q6_V_equals_Vqf16,insn,f8,Q6_V_equals_Vqf16,Vd32.f8=Vu32.qf16,81,__HVX_ARCH__ >= 81,f8,V,qf16//,qf16_a/none/none,128/0/0,128,4096,,,,v0.f8 = v0.qf16
286,Q6_Vh_equals_Vhf_rnd,insn,int_float_conv,Q6_Vh_equals_Vhf_rnd,Vd32.h=Vu32.hf:rnd,81,__HVX_ARCH__ >= 81,h,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,v0.h = v0.hf:rnd
287,Q6_Wqf16_equals_V,insn,f8,Q6_Wqf16_equals_V,Vdd32.qf16=Vu32.f8,81,__HVX_ARCH__ >= 81,qf16,W,f8//,f8_a/none/none,128/0/0,256,4096,,,,v1:0.qf16 = v0.f8
288,Q6_Vqf16_equals_Vhf,insn,qf_conv,Q6_Vqf16_equals_Vhf,Vd32.qf16=Vu32.hf,81,__HVX_ARCH__ >= 81,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,v0.qf16 = v0.hf
289,Q6_Vqf16_equals_Vqf16,insn,qf_arith,Q6_Vqf16_equals_Vqf16,Vd32.qf16=Vu32.qf16,81,__HVX_ARCH__ >= 81,qf16,V,qf16//,qf16_a/none/none,128/0/0,128,4096,,,,v0.qf16 = v0.qf16
290,Q6_Vqf32_equals_Vqf32,insn,qf_arith,Q6_Vqf32_equals_Vqf32,Vd32.qf32=Vu32.qf32,81,__HVX_ARCH__ >= 81,qf32,V,qf32//,qf32_a/none/none,128/0/0,128,4096,,,,v0.qf32 = v0.qf32
291,Q6_Vqf32_equals_Vsf,insn,qf_conv,Q6_Vqf32_equals_Vsf,Vd32.qf32=Vu32.sf,81,__HVX_ARCH__ >= 81,qf32,V,sf//,sf_a/none/none,128/0/0,128,4096,,,,v0.qf32 = v0.sf
292,Q6_Q_vcmp_eq_VhfVhf,insn,fp_cmp,Q6_Q_vcmp_eq_VhfVhf,"Qd4=vcmp.eq(Vu32.hf,Vv32.hf)",81,__HVX_ARCH__ >= 81,,Q,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,"r2 = #-0x1 ; q0 = vcmp.eq(v0.hf,v1.hf) | v0 = vand(q0,r2)"
293,Q6_Q_vcmp_eqand_QVhfVhf,insn,fp_cmp,Q6_Q_vcmp_eqand_QVhfVhf,"Qx4&=vcmp.eq(Vu32.hf,Vv32.hf)",81,__HVX_ARCH__ >= 81,,Q,hf/hf/pred,hf_a/hf_b/int_c,128/128/128,128,4096,,,,"r2 = #-0x1 | q0 = vand(v0,r2) | q0 &= vcmp.eq(v1.hf,v2.hf) | v0 = vand(q0,r2)"
294,Q6_Q_vcmp_eqor_QVhfVhf,insn,fp_cmp,Q6_Q_vcmp_eqor_QVhfVhf,"Qx4|=vcmp.eq(Vu32.hf,Vv32.hf)",81,__HVX_ARCH__ >= 81,,Q,hf/hf/pred,hf_a/hf_b/int_c,128/128/128,128,4096,,,,"r2 = #-0x1 | q0 = vand(v0,r2) | q0 |= vcmp.eq(v1.hf,v2.hf) | v0 = vand(q0,r2)"
295,Q6_Q_vcmp_eqxacc_QVhfVhf,insn,fp_cmp,Q6_Q_vcmp_eqxacc_QVhfVhf,"Qx4^=vcmp.eq(Vu32.hf,Vv32.hf)",81,__HVX_ARCH__ >= 81,,Q,hf/hf/pred,hf_a/hf_b/int_c,128/128/128,128,4096,,,,"r2 = #-0x1 | q0 = vand(v0,r2) | q0 ^= vcmp.eq(v1.hf,v2.hf) | v0 = vand(q0,r2)"
296,Q6_Q_vcmp_eq_VsfVsf,insn,fp_cmp,Q6_Q_vcmp_eq_VsfVsf,"Qd4=vcmp.eq(Vu32.sf,Vv32.sf)",81,__HVX_ARCH__ >= 81,,Q,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,"r2 = #-0x1 ; q0 = vcmp.eq(v0.sf,v1.sf) | v0 = vand(q0,r2)"
297,Q6_Q_vcmp_eqand_QVsfVsf,insn,fp_cmp,Q6_Q_vcmp_eqand_QVsfVsf,"Qx4&=vcmp.eq(Vu32.sf,Vv32.sf)",81,__HVX_ARCH__ >= 81,,Q,sf/sf/pred,sf_a/sf_b/int_c,128/128/128,128,4096,,,,"r2 = #-0x1 | q0 = vand(v0,r2) | q0 &= vcmp.eq(v1.sf,v2.sf) | v0 = vand(q0,r2)"
298,Q6_Q_vcmp_eqor_QVsfVsf,insn,fp_cmp,Q6_Q_vcmp_eqor_QVsfVsf,"Qx4|=vcmp.eq(Vu32.sf,Vv32.sf)",81,__HVX_ARCH__ >= 81,,Q,sf/sf/pred,sf_a/sf_b/int_c,128/128/128,128,4096,,,,"r2 = #-0x1 | q0 = vand(v0,r2) | q0 |= vcmp.eq(v1.sf,v2.sf) | v0 = vand(q0,r2)"
299,Q6_Q_vcmp_eqxacc_QVsfVsf,insn,fp_cmp,Q6_Q_vcmp_eqxacc_QVsfVsf,"Qx4^=vcmp.eq(Vu32.sf,Vv32.sf)",81,__HVX_ARCH__ >= 81,,Q,sf/sf/pred,sf_a/sf_b/int_c,128/128/128,128,4096,,,,"r2 = #-0x1 | q0 = vand(v0,r2) | q0 ^= vcmp.eq(v1.sf,v2.sf) | v0 = vand(q0,r2)"
300,Q6_Vw_vilog2_Vhf,insn,int_float_conv,Q6_Vw_vilog2_Vhf,Vd32.w=vilog2(Vu32.hf),81,__HVX_ARCH__ >= 81,w,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,v0.w = vilog2(v0.hf)
301,Q6_Vw_vilog2_Vqf16,insn,int_float_conv,Q6_Vw_vilog2_Vqf16,Vd32.w=vilog2(Vu32.qf16),81,__HVX_ARCH__ >= 81,w,V,qf16//,qf16_a/none/none,128/0/0,128,4096,,,,v0.w = vilog2(v0.qf16)
302,Q6_Vw_vilog2_Vqf32,insn,int_float_conv,Q6_Vw_vilog2_Vqf32,Vd32.w=vilog2(Vu32.qf32),81,__HVX_ARCH__ >= 81,w,V,qf32//,qf32_a/none/none,128/0/0,128,4096,,,,v0.w = vilog2(v0.qf32)
303,Q6_Vw_vilog2_Vsf,insn,int_float_conv,Q6_Vw_vilog2_Vsf,Vd32.w=vilog2(Vu32.sf),81,__HVX_ARCH__ >= 81,w,V,sf//,sf_a/none/none,128/0/0,128,4096,,,,v0.w = vilog2(v0.sf)
304,Q6_Vqf16_vneg_Vhf,insn,qf_arith,Q6_Vqf16_vneg_Vhf,Vd32.qf16=vneg(Vu32.hf),81,__HVX_ARCH__ >= 81,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,v0.qf16 = vneg(v0.hf)
305,Q6_Vqf16_vneg_Vqf16,insn,qf_arith,Q6_Vqf16_vneg_Vqf16,Vd32.qf16=vneg(Vu32.qf16),81,__HVX_ARCH__ >= 81,qf16,V,qf16//,qf16_a/none/none,128/0/0,128,4096,,,,v0.qf16 = vneg(v0.qf16)
306,Q6_Vqf32_vneg_Vqf32,insn,qf_arith,Q6_Vqf32_vneg_Vqf32,Vd32.qf32=vneg(Vu32.qf32),81,__HVX_ARCH__ >= 81,qf32,V,qf32//,qf32_a/none/none,128/0/0,128,4096,,,,v0.qf32 = vneg(v0.qf32)
307,Q6_Vqf32_vneg_Vsf,insn,qf_arith,Q6_Vqf32_vneg_Vsf,Vd32.qf32=vneg(Vu32.sf),81,__HVX_ARCH__ >= 81,qf32,V,sf//,sf_a/none/none,128/0/0,128,4096,,,,v0.qf32 = vneg(v0.sf)
308,Q6_Vqf16_vsub_VhfVqf16,insn,qf_arith,Q6_Vqf16_vsub_VhfVqf16,"Vd32.qf16=vsub(Vu32.hf,Vv32.qf16)",81,__HVX_ARCH__ >= 81,qf16,V,hf/qf16/,hf_a/qf16_b/none,128/128/0,128,4096,,,,"v0.qf16 = vsub(v0.hf,v1.qf16)"
309,Q6_Vqf32_vsub_VsfVqf32,insn,qf_arith,Q6_Vqf32_vsub_VsfVqf32,"Vd32.qf32=vsub(Vu32.sf,Vv32.qf32)",81,__HVX_ARCH__ >= 81,qf32,V,sf/qf32/,sf_a/qf32_b/none,128/128/0,128,4096,,,,"v0.qf32 = vsub(v0.sf,v1.qf32)"
310,seq.hvx_vec_add_f32_f32,seq,seq,hvx_vec_add_f32_f32,,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
311,seq.hvx_vec_sub_f32_f32,seq,seq,hvx_vec_sub_f32_f32,,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
312,seq.hvx_vec_mul_f32_f32,seq,seq,hvx_vec_mul_f32_f32,,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
313,seq.hvx_vec_add_f16_f16,seq,seq,hvx_vec_add_f16_f16,,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
314,seq.hvx_vec_sub_f16_f16,seq,seq,hvx_vec_sub_f16_f16,,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
315,seq.hvx_vec_mul_f16_f16,seq,seq,hvx_vec_mul_f16_f16,,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
316,seq.hvx_vec_f32_to_f16,seq,seq,hvx_vec_f32_to_f16,,73,__HVX_ARCH__ >= 73,hf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
317,seq.hvx_vec_f32_to_f16_shuff,seq,seq,hvx_vec_f32_to_f16_shuff,,73,__HVX_ARCH__ >= 73,hf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
318,seq.hvx_vec_f16_to_f32,seq,seq,hvx_vec_f16_to_f32,,73,__HVX_ARCH__ >= 73,sf,W,hf//,hf_a/none/none,128/0/0,256,4096,,,,
319,seq.hvx_vec_f16_to_f32_shuff,seq,seq,hvx_vec_f16_to_f32_shuff,,73,__HVX_ARCH__ >= 73,sf,W,hf//,hf_a/none/none,128/0/0,256,4096,,,,
320,seq.hvx_vec_mpyacc_f32_f16,seq,seq,hvx_vec_mpyacc_f32_f16,,73,__HVX_ARCH__ >= 73,sf,W,hf/hf/sf,hf_a/hf_b/sf_c,128/128/256,256,2048,,,,
321,seq.hvx_vec_i16_from_hf_rnd_sat,seq,seq,hvx_vec_i16_from_hf_rnd_sat,,73,__HVX_ARCH__ >= 73,h,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
322,seq.hvx_vec_exp2_f16,seq,seq,hvx_vec_exp2_f16,,73,__HVX_ARCH__ >= 73,hf,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
323,seq.qfpair.mul_f32,seq,seq,Q6_Vsf_equals_Vqf32(Q6_Vqf32_vmpy_VsfVsf),,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
324,seq.qfpair.add_f32,seq,seq,Q6_Vsf_equals_Vqf32(Q6_Vqf32_vadd_VsfVsf),,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
325,seq.qfpair.sub_f32,seq,seq,Q6_Vsf_equals_Vqf32(Q6_Vqf32_vsub_VsfVsf),,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
326,seq.qfpair.sf_roundtrip,seq,seq,"Q6_Vsf_equals_Vqf32(Q6_Vqf32_vadd_VsfVsf(x, 0))",,73,__HVX_ARCH__ >= 73,sf,V,sf//,sf_a/none/none,128/0/0,128,4096,,,,
327,seq.qfpair.mul_f16_wqf32,seq,seq,Q6_Vhf_equals_Wqf32(Q6_Wqf32_vmpy_VhfVhf),,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
328,seq.qfpair.mul_f16_qf16,seq,seq,Q6_Vhf_equals_Vqf16(Q6_Vqf16_vmpy_VhfVhf),,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
329,seq.qfpair.add_f16_qf16,seq,seq,Q6_Vhf_equals_Vqf16(Q6_Vqf16_vadd_VhfVhf),,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
330,seq.qfpair.sub_f16_qf16,seq,seq,Q6_Vhf_equals_Vqf16(Q6_Vqf16_vsub_VhfVhf),,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
331,seq.qfpair.hf_roundtrip_qf16,seq,seq,"Q6_Vhf_equals_Vqf16(Q6_Vqf16_vadd_VhfVhf(x, 0))",,73,__HVX_ARCH__ >= 73,hf,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
332,seq.qfpair.f16_to_f32,seq,seq,"Q6_Vsf_equals_Vqf32 of Q6_Wqf32_vmpy_VhfVhf(x, 1.0)",,73,__HVX_ARCH__ >= 73,sf,W,hf//,hf_a/none/none,128/0/0,256,4096,,,,
333,seq.qfpair.f32_to_f16_vadd0,seq,seq,"Q6_Vhf_equals_Wqf32 of Q6_Vqf32_vadd_VsfVsf(x, 0)",,73,__HVX_ARCH__ >= 73,hf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
334,seq.qfpair.f32_to_f16_equals,seq,seq,Q6_Vhf_equals_Wqf32 of Q6_Vqf32_equals_Vsf,,81,__HVX_ARCH__ >= 81,hf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
335,seq.qfpair.f32_to_f16_mpy1,seq,seq,"Q6_Vhf_equals_Wqf32 of Q6_Vqf32_vmpy_VsfVsf(x, 1.0)",,73,__HVX_ARCH__ >= 73,hf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
336,seq.qfext.mul_f32_via_mem,seq,seq,"Q6_Vqf32_vmpy_VsfVsf, store, load, Q6_Vsf_equals_Vqf32",,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
337,seq.qfext.add_f32_via_mem,seq,seq,"Q6_Vqf32_vadd_VsfVsf, store, load, Q6_Vsf_equals_Vqf32",,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
338,seq.qfext.mul_f16_via_mem,seq,seq,"Q6_Vqf16_vmpy_VhfVhf, store, load, Q6_Vhf_equals_Vqf16",,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
339,seq.qfext.sub_f16_via_mem,seq,seq,"Q6_Vqf16_vsub_VhfVhf, store, load, Q6_Vhf_equals_Vqf16",,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
340,seq.qfext.getext_mul_f32,seq,seq,"Q6_V_vgetqfext_VR(Q6_Vqf32_vmpy_VsfVsf, 0)",,79,__HVX_ARCH__ >= 79,,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
341,seq.qfext.getext_mul_f16,seq,seq,"Q6_V_vgetqfext_VR(Q6_Vqf16_vmpy_VhfVhf, 0)",,79,__HVX_ARCH__ >= 79,,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,,,,
342,seq.chain.mul_add_f32,seq,seq,"Q6_Vsf_vadd_VsfVsf(Q6_Vsf_vmpy_VsfVsf(a, b), c)",,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/sf,sf_a/sf_b/sf_c,128/128/128,128,4096,,,,
343,seq.chain.add_add_f32,seq,seq,"Q6_Vsf_vadd_VsfVsf(Q6_Vsf_vadd_VsfVsf(a, b), c)",,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/sf,sf_a/sf_b/sf_c,128/128/128,128,4096,,,,
344,seq.chain.mul_mul_f32,seq,seq,"Q6_Vsf_vmpy_VsfVsf(Q6_Vsf_vmpy_VsfVsf(a, b), c)",,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/sf,sf_a/sf_b/sf_c,128/128/128,128,4096,,,,
345,seq.chain.mul_add_f16,seq,seq,"Q6_Vhf_vadd_VhfVhf(Q6_Vhf_vmpy_VhfVhf(a, b), c)",,73,__HVX_ARCH__ >= 73,hf,V,hf/hf/hf,hf_a/hf_b/hf_c,128/128/128,128,4096,,,,
346,seq.chain.qf_mul_cvt_add_f32,seq,seq,"Q6_Vqf32_vadd_VsfVsf(Q6_Vsf_equals_Vqf32(Q6_Vqf32_vmpy_VsfVsf(a, b)), c)",,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/sf,sf_a/sf_b/sf_c,128/128/128,128,4096,,,,
347,seq.chain.qf_mul_cvt_add_f32_barrier,seq,seq,the same with an asm barrier after the first conversion,,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/sf,sf_a/sf_b/sf_c,128/128/128,128,4096,,,,
348,seq.chain.dot4_f32,seq,seq,"s = c; 4 x s = Q6_Vsf_vadd_VsfVsf(s, Q6_Vsf_vmpy_VsfVsf(vror(a, k), vror(b, k)))",,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/sf,sf_a/sf_b/sf_c,128/128/128,128,4096,,,,
349,seq.chain.dot4_qf_acc,seq,seq,"the same sum in qf32 (vmpy qf32, vadd qf32), one conversion at the end",,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/sf,sf_a/sf_b/sf_c,128/128/128,128,4096,,,,
350,seq.chain.mul_add_mul_f32,seq,seq,"Q6_Vsf_vadd_VsfVsf(Q6_Vsf_vmpy_VsfVsf(x, y), Q6_Vsf_vmpy_VsfVsf(z, vror(y, 1 lane)))",,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/sf,sf_a/sf_b/sf_c,128/128/128,128,4096,,,,
351,seq.chain.dot4_hf_sf,seq,seq,"s = c (sf pair); 4 x s = Q6_Wsf_vmpyacc_WsfVhfVhf(s, vror(a, k), vror(b, k))",,73,__HVX_ARCH__ >= 73,sf,W,hf/hf/sf,hf_a/hf_b/sf_c,128/128/256,256,2048,,,,
352,seq.cvt.sf_to_w_rne_int,seq,seq,isa_sf_to_w_rne (integer only),,73,__HVX_ARCH__ >= 73,w,V,sf//,sf_a/none/none,128/0/0,128,4096,,,,
353,seq.cvt.sf_to_w_magic_qf,seq,seq,"Q6_Vsf_equals_Vqf32(Q6_Vqf32_vadd_VsfVsf(x, 1.5 * 2^23)) - bits",,73,__HVX_ARCH__ >= 73,w,V,sf//,sf_a/none/none,128/0/0,128,4096,,,,
354,seq.cvt.sf_to_w_magic_ieee,seq,seq,"Q6_Vsf_vadd_VsfVsf(x, 1.5 * 2^23) - bits",,73,__HVX_ARCH__ >= 73,w,V,sf//,sf_a/none/none,128/0/0,128,4096,,,,
355,seq.q8.mul_rne_int,seq,seq,"isa_sf_to_w_rne(Q6_Vsf_vmpy_VsfVsf(x, id))",,73,__HVX_ARCH__ >= 73,w,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
356,seq.q8.mul_magic_ieee,seq,seq,"Q6_Vsf_vadd_VsfVsf(Q6_Vsf_vmpy_VsfVsf(x, id), 1.5 * 2^23) - bits",,73,__HVX_ARCH__ >= 73,w,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
357,seq.q8.qf_mul_magic,seq,seq,"Q6_Vsf_equals_Vqf32(Q6_Vqf32_vadd_Vqf32Vsf(Q6_Vqf32_vmpy_VsfVsf(x, id), 1.5 * 2^23)) - bits",,73,__HVX_ARCH__ >= 73,w,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
358,seq.q8.exact_mul_rne_int,seq,seq,"isa_sf_to_w_rne(isa_hvx_exact_sf_mul(x, id))",,73,__HVX_ARCH__ >= 73,w,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
359,seq.exact.sf_mul,seq,seq,hvx_exact_sf_mul,,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
360,seq.exact.sf_add,seq,seq,hvx_exact_sf_add,,73,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
361,seq.exact.hf_to_sf,seq,seq,hvx_exact_hf_to_sf of the even and odd halfwords (vzxt),,73,__HVX_ARCH__ >= 73,sf,W,hf//,hf_a/none/none,128/0/0,256,4096,,,,
362,seq.exact.sf_to_hf,seq,seq,"hvx_exact_sf_to_hf of two vectors, packed with vpacke",,73,__HVX_ARCH__ >= 73,hf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,,,,
363,seq.bench.copy,seq,seq,a0 (the load and store floor of the bench),,73,__HVX_ARCH__ >= 73,sf,V,sf//,sf_a/none/none,128/0/0,128,4096,,,,
364,seq.exp2_f16.s01_x_clamp,seq,seq,hvx_vec_exp2_f16 stage 1,,73,__HVX_ARCH__ >= 73,hf,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
365,seq.exp2_f16.s02_x_minus_half,seq,seq,hvx_vec_exp2_f16 stage 2,,73,__HVX_ARCH__ >= 73,hf,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
366,seq.exp2_f16.s03_k,seq,seq,hvx_vec_exp2_f16 stage 3,,73,__HVX_ARCH__ >= 73,h,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
367,seq.exp2_f16.s04_f,seq,seq,hvx_vec_exp2_f16 stage 4,,73,__HVX_ARCH__ >= 73,hf,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
368,seq.exp2_f16.s05_x_qf16,seq,seq,hvx_vec_exp2_f16 stage 5,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
369,seq.exp2_f16.s06_e5x,seq,seq,hvx_vec_exp2_f16 stage 6,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
370,seq.exp2_f16.s07_add_e4,seq,seq,hvx_vec_exp2_f16 stage 7,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
371,seq.exp2_f16.s08_mul1,seq,seq,hvx_vec_exp2_f16 stage 8,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
372,seq.exp2_f16.s09_add_e3,seq,seq,hvx_vec_exp2_f16 stage 9,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
373,seq.exp2_f16.s10_mul2,seq,seq,hvx_vec_exp2_f16 stage 10,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
374,seq.exp2_f16.s11_add_e2,seq,seq,hvx_vec_exp2_f16 stage 11,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
375,seq.exp2_f16.s12_mul3,seq,seq,hvx_vec_exp2_f16 stage 12,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
376,seq.exp2_f16.s13_add_e1,seq,seq,hvx_vec_exp2_f16 stage 13,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
377,seq.exp2_f16.s14_mul4,seq,seq,hvx_vec_exp2_f16 stage 14,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
378,seq.exp2_f16.s15_add_e0,seq,seq,hvx_vec_exp2_f16 stage 15,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
379,seq.exp2_f16.s16_mul5,seq,seq,hvx_vec_exp2_f16 stage 16,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
380,seq.exp2_f16.s17_add_one,seq,seq,hvx_vec_exp2_f16 stage 17,,73,__HVX_ARCH__ >= 73,qf16,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
381,seq.exp2_f16.s18_y_hf,seq,seq,hvx_vec_exp2_f16 stage 18,,73,__HVX_ARCH__ >= 73,hf,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
382,seq.exp2_f16.s19_result,seq,seq,hvx_vec_exp2_f16 stage 19,,73,__HVX_ARCH__ >= 73,hf,V,hf//,hf_a/none/none,128/0/0,128,4096,,,,
